  -1.0000000000000000        1.0000000000000000        0.0000000000000000     
 -0.99800000000000000       0.99900000000000000        1.0000000000000009E-003
 -0.99600000000000000       0.99800000000000000        2.0000000000000018E-003
 -0.99399999999999999       0.99700000000000000        3.0000000000000027E-003
 -0.99199999999999999       0.99600000000000000        4.0000000000000036E-003
 -0.98999999999999999       0.99500000000000000        5.0000000000000044E-003
 -0.98799999999999999       0.99399999999999999        6.0000000000000053E-003
 -0.98599999999999999       0.99299999999999999        7.0000000000000062E-003
 -0.98399999999999999       0.99199999999999999        8.0000000000000071E-003
 -0.98199999999999998       0.99099999999999999        9.0000000000000080E-003
 -0.97999999999999998       0.98999999999999999        1.0000000000000009E-002
 -0.97799999999999998       0.98899999999999999        1.1000000000000010E-002
 -0.97599999999999998       0.98799999999999999        1.2000000000000011E-002
 -0.97399999999999998       0.98699999999999999        1.3000000000000012E-002
 -0.97199999999999998       0.98599999999999999        1.4000000000000012E-002
 -0.96999999999999997       0.98499999999999999        1.5000000000000013E-002
 -0.96799999999999997       0.98399999999999999        1.6000000000000014E-002
 -0.96599999999999997       0.98299999999999998        1.7000000000000015E-002
 -0.96399999999999997       0.98199999999999998        1.8000000000000016E-002
 -0.96199999999999997       0.98099999999999998        1.9000000000000017E-002
 -0.95999999999999996       0.97999999999999998        2.0000000000000018E-002
 -0.95799999999999996       0.97899999999999998        2.1000000000000019E-002
 -0.95599999999999996       0.97799999999999998        2.2000000000000020E-002
 -0.95399999999999996       0.97699999999999998        2.3000000000000020E-002
 -0.95199999999999996       0.97599999999999998        2.4000000000000021E-002
 -0.94999999999999996       0.97499999999999998        2.5000000000000022E-002
 -0.94799999999999995       0.97399999999999998        2.6000000000000023E-002
 -0.94599999999999995       0.97299999999999998        2.7000000000000024E-002
 -0.94399999999999995       0.97199999999999998        2.8000000000000025E-002
 -0.94199999999999995       0.97099999999999997        2.9000000000000026E-002
 -0.93999999999999995       0.96999999999999997        3.0000000000000027E-002
 -0.93799999999999994       0.96899999999999997        3.1000000000000028E-002
 -0.93599999999999994       0.96799999999999997        3.2000000000000028E-002
 -0.93400000000000005       0.96700000000000008        3.2999999999999974E-002
 -0.93200000000000005       0.96599999999999997        3.3999999999999975E-002
 -0.93000000000000005       0.96500000000000008        3.4999999999999976E-002
 -0.92800000000000005       0.96399999999999997        3.5999999999999976E-002
 -0.92600000000000005       0.96300000000000008        3.6999999999999977E-002
 -0.92400000000000004       0.96199999999999997        3.7999999999999978E-002
 -0.92200000000000004       0.96100000000000008        3.8999999999999979E-002
 -0.92000000000000004       0.95999999999999996        3.9999999999999980E-002
 -0.91800000000000004       0.95900000000000007        4.0999999999999981E-002
 -0.91600000000000004       0.95799999999999996        4.1999999999999982E-002
 -0.91400000000000003       0.95700000000000007        4.2999999999999983E-002
 -0.91200000000000003       0.95599999999999996        4.3999999999999984E-002
 -0.91000000000000003       0.95500000000000007        4.4999999999999984E-002
 -0.90800000000000003       0.95399999999999996        4.5999999999999985E-002
 -0.90600000000000003       0.95300000000000007        4.6999999999999986E-002
 -0.90400000000000003       0.95199999999999996        4.7999999999999987E-002
 -0.90200000000000002       0.95100000000000007        4.8999999999999988E-002
 -0.90000000000000002       0.94999999999999996        4.9999999999999989E-002
 -0.89800000000000002       0.94900000000000007        5.0999999999999990E-002
 -0.89600000000000002       0.94799999999999995        5.1999999999999991E-002
 -0.89400000000000002       0.94700000000000006        5.2999999999999992E-002
 -0.89200000000000002       0.94599999999999995        5.3999999999999992E-002
 -0.89000000000000001       0.94500000000000006        5.4999999999999993E-002
 -0.88800000000000001       0.94399999999999995        5.5999999999999994E-002
 -0.88600000000000001       0.94300000000000006        5.6999999999999995E-002
 -0.88400000000000001       0.94199999999999995        5.7999999999999996E-002
 -0.88200000000000001       0.94100000000000006        5.8999999999999997E-002
 -0.88000000000000000       0.93999999999999995        5.9999999999999998E-002
 -0.87800000000000000       0.93900000000000006        6.0999999999999999E-002
 -0.87600000000000000       0.93799999999999994        6.2000000000000000E-002
 -0.87400000000000000       0.93700000000000006        6.3000000000000000E-002
 -0.87200000000000000       0.93599999999999994        6.4000000000000001E-002
 -0.87000000000000000       0.93500000000000005        6.5000000000000002E-002
 -0.86799999999999999       0.93399999999999994        6.6000000000000003E-002
 -0.86599999999999999       0.93300000000000005        6.7000000000000004E-002
 -0.86399999999999999       0.93199999999999994        6.8000000000000005E-002
 -0.86199999999999999       0.93100000000000005        6.9000000000000006E-002
 -0.85999999999999999       0.92999999999999994        7.0000000000000007E-002
 -0.85799999999999998       0.92900000000000005        7.1000000000000008E-002
 -0.85599999999999998       0.92799999999999994        7.2000000000000008E-002
 -0.85399999999999998       0.92700000000000005        7.3000000000000009E-002
 -0.85199999999999998       0.92599999999999993        7.4000000000000010E-002
 -0.84999999999999998       0.92500000000000004        7.5000000000000011E-002
 -0.84799999999999998       0.92399999999999993        7.6000000000000012E-002
 -0.84599999999999997       0.92300000000000004        7.7000000000000013E-002
 -0.84399999999999997       0.92199999999999993        7.8000000000000014E-002
 -0.84199999999999997       0.92100000000000004        7.9000000000000015E-002
 -0.83999999999999997       0.91999999999999993        8.0000000000000016E-002
 -0.83799999999999997       0.91900000000000004        8.1000000000000016E-002
 -0.83599999999999997       0.91799999999999993        8.2000000000000017E-002
 -0.83399999999999996       0.91700000000000004        8.3000000000000018E-002
 -0.83199999999999996       0.91599999999999993        8.4000000000000019E-002
 -0.82999999999999996       0.91500000000000004        8.5000000000000020E-002
 -0.82799999999999996       0.91399999999999992        8.6000000000000021E-002
